timestamp,user,source,target,field,action,purpose,volume
2026-05-18T10:09:04Z,report_job_23,internal_db.risk_control,external_payment_gateway,amount,sync,business_integration,8
2026-05-18T10:20:37Z,risk_job_07,internal_db.marketing_profile,fraud_detection_service,gender,transfer,fraud_detection,5
2026-05-18T10:00:40Z,sync_worker_08,internal_db.risk_control,analytics_service,amount,sync,statistics,11
2026-05-18T10:25:10Z,analyst_04,internal_db.marketing_profile,fraud_detection_service,gender,sync,fraud_detection,4
2026-05-18T09:53:33Z,report_job_23,internal_db.risk_control,analytics_service,device_id,query,statistics,8
2026-05-18T09:50:03Z,service_bot_10,internal_db.device_log,recommendation_service,device_id,sync,recommendation,12
2026-05-18T09:58:20Z,feature_job_21,internal_db.marketing_profile,risk_engine,gender,sync,risk_control,5
2026-05-18T10:05:20Z,report_job_03,internal_db.payment_info,external_payment_gateway,amount,sync,business_integration,10
2026-05-18T10:03:35Z,service_bot_09,internal_db.marketing_profile,risk_engine,name,sync,risk_control,5
2026-05-18T10:53:52Z,partner_job_09,internal_db.marketing_profile,external_partner,salary,sync,partner_sync,3
2026-05-18T10:22:43Z,analyst_05,internal_db.location_trace,data_warehouse,location,query,business_analysis,12
2026-05-18T10:55:23Z,export_job_07,internal_db.order_info,shadow_api,password,sync,unknown,1
2026-05-18T09:40:43Z,feature_job_11,internal_db.user_profile,data_warehouse,email,query,business_analysis,3
2026-05-18T10:37:25Z,analyst_29,internal_db.risk_control,risk_engine,device_id,sync,risk_control,8
2026-05-18T09:25:19Z,report_job_04,internal_db.health_record,fraud_detection_service,name,transfer,fraud_detection,7
2026-05-18T10:55:30Z,export_job_11,internal_db.order_info,fraud_detection_service,address,export,fraud_detection,3
2026-05-18T09:42:14Z,analyst_24,internal_db.location_trace,analytics_service,location,sync,statistics,10
2026-05-18T09:33:01Z,feature_job_22,internal_db.customer_service,data_warehouse,email,sync,business_analysis,1
2026-05-18T09:49:56Z,feature_job_16,internal_db.user_profile,external_crm,phone,transfer,customer_service,4
2026-05-18T09:17:16Z,risk_job_10,internal_db.location_trace,analytics_service,location,sync,statistics,4
2026-05-18T09:03:02Z,sync_worker_29,internal_db.risk_control,external_payment_gateway,amount,query,business_integration,5
2026-05-18T10:01:29Z,sync_worker_27,internal_db.health_record,risk_engine,name,sync,risk_control,2
2026-05-18T09:06:04Z,analyst_13,internal_db.payment_info,feature_platform,amount,sync,feature_engineering,8
2026-05-18T10:26:41Z,feature_job_29,internal_db.marketing_profile,feature_platform,gender,transfer,feature_engineering,8
2026-05-18T10:06:58Z,service_bot_30,internal_db.order_info,fraud_detection_service,amount,query,fraud_detection,4
2026-05-18T10:42:26Z,unknown_job_09,internal_db.order_info,third_party_analytics,address,transfer,unauthorized_export,4
2026-05-18T09:10:16Z,risk_job_02,internal_db.customer_service,feature_platform,order_id,query,feature_engineering,7
2026-05-18T09:39:40Z,analyst_04,internal_db.customer_service,risk_engine,order_id,sync,risk_control,10
2026-05-18T09:01:59Z,sync_worker_11,internal_db.audit_log,feature_platform,device_id,transfer,feature_engineering,4
2026-05-18T10:50:43Z,bulk_sync_04,internal_db.health_record,external_partner,bank_card,sync,partner_sync,1
2026-05-18T10:18:10Z,service_bot_29,internal_db.order_info,reporting_service,order_id,query,reporting,7
2026-05-18T09:37:41Z,sync_worker_15,internal_db.marketing_profile,external_ad_platform,age,transfer,business_integration,7
2026-05-18T09:35:21Z,analyst_02,internal_db.risk_control,analytics_service,device_id,sync,statistics,5
2026-05-18T10:38:42Z,report_job_14,internal_db.user_profile,feature_platform,email,transfer,feature_engineering,9
2026-05-18T10:27:02Z,service_bot_05,internal_db.payment_info,feature_platform,amount,transfer,feature_engineering,7
2026-05-18T09:22:31Z,risk_job_30,internal_db.device_log,recommendation_service,device_id,query,recommendation,5
2026-05-18T10:31:07Z,service_bot_05,internal_db.user_profile,external_crm,phone,query,customer_service,4
2026-05-18T09:23:55Z,sync_worker_23,internal_db.marketing_profile,risk_engine,gender,sync,risk_control,9
2026-05-18T09:05:36Z,service_bot_09,internal_db.payment_info,analytics_service,order_id,sync,statistics,4
2026-05-18T09:33:22Z,analyst_16,internal_db.location_trace,data_warehouse,location,query,business_analysis,7
2026-05-18T09:53:19Z,sync_worker_30,internal_db.order_info,external_payment_gateway,order_id,sync,business_integration,6
2026-05-18T10:44:39Z,unknown_job_03,internal_db.health_record,risk_engine,name,transfer,customer_service,3
2026-05-18T09:34:25Z,risk_job_25,internal_db.location_trace,recommendation_service,location,transfer,recommendation,2
2026-05-18T10:02:53Z,analyst_05,internal_db.health_record,external_ad_platform,age,transfer,business_integration,3
2026-05-18T10:52:35Z,partner_job_05,internal_db.location_trace,shadow_api,phone,export,unknown,8
2026-05-18T10:33:06Z,feature_job_25,internal_db.health_record,external_ad_platform,age,transfer,business_integration,8
2026-05-18T09:13:53Z,report_job_19,internal_db.audit_log,recommendation_service,device_id,query,recommendation,11
2026-05-18T10:51:11Z,bulk_sync_03,internal_db.health_record,shadow_api,private_key,export,unknown,1
2026-05-18T09:50:45Z,feature_job_23,internal_db.audit_log,recommendation_service,device_id,sync,recommendation,3
2026-05-18T09:29:03Z,sync_worker_28,internal_db.payment_info,recommendation_service,amount,transfer,recommendation,3
2026-05-18T10:31:21Z,sync_worker_16,internal_db.marketing_profile,third_party_analytics,age,sync,business_integration,5
2026-05-18T09:27:39Z,service_bot_29,internal_db.order_info,recommendation_service,order_id,query,recommendation,3
2026-05-18T10:04:31Z,service_bot_13,internal_db.risk_control,risk_engine,device_id,sync,risk_control,5
2026-05-18T10:17:56Z,analyst_07,internal_db.order_info,third_party_analytics,product_id,query,business_integration,4
2026-05-18T10:14:54Z,report_job_23,internal_db.audit_log,data_warehouse,device_id,sync,business_analysis,2
2026-05-18T09:30:06Z,analyst_05,internal_db.customer_service,fraud_detection_service,order_id,sync,fraud_detection,10
2026-05-18T09:53:47Z,feature_job_23,internal_db.audit_log,fraud_detection_service,device_id,sync,fraud_detection,2
2026-05-18T10:40:06Z,partner_job_03,internal_db.audit_log,third_party_analytics,location,sync,background_sync,3
2026-05-18T09:08:52Z,risk_job_07,internal_db.location_trace,risk_engine,location,query,risk_control,4
2026-05-18T10:50:01Z,bulk_sync_09,internal_db.payment_info,external_partner,id_card,sync,partner_sync,7
2026-05-18T10:29:22Z,risk_job_27,internal_db.health_record,fraud_detection_service,name,sync,fraud_detection,9
2026-05-18T10:03:56Z,sync_worker_21,internal_db.device_log,risk_engine,device_id,sync,risk_control,10
2026-05-18T09:10:23Z,risk_job_14,internal_db.user_profile,risk_engine,email,transfer,risk_control,11
2026-05-18T09:01:38Z,sync_worker_30,internal_db.order_info,external_crm,order_id,query,customer_service,11
2026-05-18T10:46:31Z,export_job_04,internal_db.payment_info,external_partner,salary,export,partner_sync,6
2026-05-18T09:05:29Z,service_bot_07,internal_db.order_info,fraud_detection_service,order_id,query,fraud_detection,8
2026-05-18T10:45:42Z,bulk_sync_03,internal_db.order_info,fraud_detection_service,order_id,sync,customer_service,2
2026-05-18T10:41:16Z,unknown_job_09,internal_db.payment_info,external_partner,id_card,transfer,partner_sync,5
2026-05-18T09:16:34Z,feature_job_01,internal_db.device_log,recommendation_service,device_id,query,recommendation,4
2026-05-18T09:08:17Z,risk_job_02,internal_db.location_trace,external_crm,phone,transfer,customer_service,6
2026-05-18T10:31:28Z,report_job_24,internal_db.marketing_profile,feature_platform,gender,transfer,feature_engineering,10
2026-05-18T10:35:05Z,risk_job_14,internal_db.order_info,external_payment_gateway,order_id,query,business_integration,2
2026-05-18T09:51:41Z,service_bot_30,internal_db.payment_info,recommendation_service,amount,transfer,recommendation,7
2026-05-18T09:55:46Z,feature_job_25,internal_db.user_profile,data_warehouse,email,transfer,business_analysis,4
2026-05-18T09:34:18Z,report_job_28,internal_db.audit_log,fraud_detection_service,device_id,sync,fraud_detection,12
2026-05-18T09:34:04Z,sync_worker_30,internal_db.payment_info,feature_platform,amount,sync,feature_engineering,2
2026-05-18T10:20:44Z,service_bot_02,internal_db.device_log,recommendation_service,device_id,query,recommendation,10
2026-05-18T09:14:07Z,risk_job_13,internal_db.payment_info,recommendation_service,amount,sync,recommendation,4
2026-05-18T09:17:30Z,service_bot_07,internal_db.health_record,external_ad_platform,age,query,business_integration,8
2026-05-18T10:52:14Z,unknown_job_04,internal_db.health_record,unknown_external,password,transfer,unknown,5
2026-05-18T10:32:45Z,risk_job_28,internal_db.risk_control,analytics_service,amount,query,statistics,3
2026-05-18T10:37:04Z,service_bot_04,internal_db.payment_info,analytics_service,amount,sync,statistics,10
2026-05-18T10:53:24Z,shadow_worker_04,internal_db.location_trace,risk_engine,location,export,risk_control,8
2026-05-18T09:00:07Z,sync_worker_04,internal_db.health_record,analytics_service,name,query,statistics,12
2026-05-18T10:17:14Z,risk_job_03,internal_db.marketing_profile,external_ad_platform,gender,query,business_integration,8
2026-05-18T10:10:42Z,sync_worker_28,internal_db.device_log,recommendation_service,device_id,transfer,recommendation,4
2026-05-18T09:14:49Z,report_job_23,internal_db.order_info,recommendation_service,order_id,sync,recommendation,6
2026-05-18T09:13:39Z,report_job_11,internal_db.risk_control,fraud_detection_service,amount,query,fraud_detection,11
2026-05-18T09:00:21Z,service_bot_17,internal_db.order_info,reporting_service,address,query,reporting,1
2026-05-18T10:12:55Z,analyst_08,internal_db.payment_info,analytics_service,order_id,sync,statistics,2
2026-05-18T09:43:17Z,feature_job_13,internal_db.payment_info,recommendation_service,amount,query,recommendation,2
2026-05-18T10:14:12Z,report_job_13,internal_db.user_profile,analytics_service,email,transfer,statistics,4
2026-05-18T10:39:52Z,partner_job_02,internal_db.order_info,fraud_detection_service,address,export,fraud_detection,85
2026-05-18T10:29:08Z,service_bot_27,internal_db.payment_info,recommendation_service,amount,transfer,recommendation,4
2026-05-18T10:24:07Z,risk_job_09,internal_db.health_record,feature_platform,name,transfer,feature_engineering,12
2026-05-18T09:52:30Z,report_job_17,internal_db.payment_info,recommendation_service,amount,sync,recommendation,2
2026-05-18T09:55:25Z,sync_worker_24,internal_db.device_log,feature_platform,location,query,feature_engineering,7
2026-05-18T10:26:20Z,risk_job_19,internal_db.device_log,risk_engine,device_id,transfer,risk_control,3
2026-05-18T09:13:18Z,sync_worker_01,internal_db.marketing_profile,risk_engine,phone,query,risk_control,7
2026-05-18T10:09:39Z,analyst_25,internal_db.location_trace,risk_engine,phone,query,risk_control,8
2026-05-18T09:55:39Z,service_bot_30,internal_db.payment_info,reporting_service,amount,query,reporting,2
2026-05-18T10:43:29Z,unknown_job_01,internal_db.audit_log,unknown_external,device_id,export,unauthorized_export,2
2026-05-18T10:43:08Z,bulk_sync_11,internal_db.audit_log,shadow_api,auth_token,transfer,unknown,1
2026-05-18T09:25:05Z,analyst_15,internal_db.audit_log,recommendation_service,device_id,sync,recommendation,10
2026-05-18T09:56:21Z,feature_job_20,internal_db.marketing_profile,third_party_analytics,gender,query,business_integration,6
2026-05-18T09:04:19Z,report_job_29,internal_db.user_profile,external_crm,phone,query,customer_service,8
2026-05-18T09:43:52Z,service_bot_23,internal_db.device_log,data_warehouse,device_id,query,business_analysis,12
2026-05-18T10:08:43Z,risk_job_27,internal_db.payment_info,analytics_service,amount,sync,statistics,10
2026-05-18T10:38:28Z,feature_job_15,internal_db.risk_control,analytics_service,device_id,transfer,statistics,8
2026-05-18T09:16:48Z,sync_worker_16,internal_db.health_record,external_ad_platform,age,query,business_integration,12
2026-05-18T09:46:40Z,feature_job_14,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,3
2026-05-18T09:59:09Z,risk_job_25,internal_db.audit_log,feature_platform,device_id,sync,feature_engineering,12
2026-05-18T09:48:46Z,sync_worker_28,internal_db.customer_service,data_warehouse,email,query,business_analysis,11
2026-05-18T09:30:41Z,risk_job_22,internal_db.location_trace,data_warehouse,location,sync,business_analysis,6
2026-05-18T09:38:51Z,report_job_03,internal_db.location_trace,risk_engine,location,sync,risk_control,4
2026-05-18T10:02:04Z,feature_job_13,internal_db.customer_service,fraud_detection_service,phone,sync,fraud_detection,1
2026-05-18T09:36:38Z,risk_job_21,internal_db.payment_info,reporting_service,amount,query,reporting,11
2026-05-18T10:44:46Z,unknown_job_11,internal_db.customer_service,external_partner,credit_score,sync,partner_sync,2
2026-05-18T10:36:57Z,report_job_21,internal_db.order_info,external_payment_gateway,amount,transfer,business_integration,2
2026-05-18T10:53:10Z,bulk_sync_10,internal_db.marketing_profile,external_partner,face_id,export,partner_sync,6
2026-05-18T10:32:52Z,report_job_11,internal_db.marketing_profile,external_ad_platform,age,query,business_integration,3
2026-05-18T09:53:05Z,sync_worker_04,internal_db.health_record,feature_platform,name,sync,feature_engineering,5
2026-05-18T09:15:38Z,analyst_28,internal_db.user_profile,external_crm,phone,sync,customer_service,8
2026-05-18T09:48:25Z,feature_job_24,internal_db.payment_info,feature_platform,amount,sync,feature_engineering,10
2026-05-18T10:42:19Z,partner_job_09,internal_db.customer_service,external_partner,credit_score,export,partner_sync,8
2026-05-18T09:54:36Z,feature_job_03,internal_db.user_profile,risk_engine,email,transfer,risk_control,7
2026-05-18T10:02:39Z,sync_worker_13,internal_db.payment_info,external_payment_gateway,order_id,sync,business_integration,6
2026-05-18T10:39:38Z,bulk_sync_10,internal_db.payment_info,shadow_api,auth_token,transfer,unknown,2
2026-05-18T09:03:23Z,feature_job_30,internal_db.audit_log,data_warehouse,device_id,transfer,business_analysis,11
2026-05-18T09:41:11Z,feature_job_13,internal_db.location_trace,data_warehouse,location,query,business_analysis,8
2026-05-18T10:43:22Z,shadow_worker_02,internal_db.order_info,external_partner,bank_card,transfer,partner_sync,4
2026-05-18T09:21:49Z,risk_job_18,internal_db.health_record,feature_platform,name,transfer,feature_engineering,9
2026-05-18T09:37:55Z,service_bot_18,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,5
2026-05-18T10:21:12Z,report_job_26,internal_db.location_trace,external_crm,phone,query,customer_service,6
2026-05-18T10:55:44Z,export_job_11,internal_db.payment_info,unknown_external,amount,export,unknown,1
2026-05-18T10:41:02Z,unknown_job_01,internal_db.user_profile,unknown_external,age,sync,unknown,7
2026-05-18T09:49:00Z,feature_job_16,internal_db.health_record,analytics_service,name,transfer,statistics,9
2026-05-18T09:47:29Z,risk_job_02,internal_db.location_trace,risk_engine,device_id,sync,risk_control,1
2026-05-18T10:19:13Z,risk_job_28,internal_db.device_log,feature_platform,location,transfer,feature_engineering,2
2026-05-18T10:28:26Z,service_bot_05,internal_db.order_info,external_payment_gateway,order_id,sync,business_integration,12
2026-05-18T09:35:28Z,feature_job_20,internal_db.order_info,risk_engine,order_id,query,risk_control,7
2026-05-18T09:30:27Z,report_job_15,internal_db.user_profile,external_crm,email,transfer,customer_service,7
2026-05-18T10:12:27Z,report_job_21,internal_db.marketing_profile,third_party_analytics,age,transfer,business_integration,12
2026-05-18T10:25:45Z,service_bot_04,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,4
2026-05-18T10:04:59Z,sync_worker_07,internal_db.marketing_profile,third_party_analytics,gender,sync,business_integration,5
2026-05-18T10:54:34Z,shadow_worker_10,internal_db.risk_control,fraud_detection_service,amount,export,fraud_detection,90
2026-05-18T10:18:45Z,risk_job_15,internal_db.order_info,third_party_analytics,product_id,sync,business_integration,4
2026-05-18T10:13:16Z,feature_job_21,internal_db.order_info,risk_engine,order_id,transfer,risk_control,8
2026-05-18T09:28:21Z,report_job_09,internal_db.location_trace,analytics_service,location,transfer,statistics,2
2026-05-18T10:47:48Z,partner_job_10,internal_db.user_profile,feature_platform,email,transfer,statistics,3
2026-05-18T09:42:35Z,service_bot_28,internal_db.payment_info,feature_platform,amount,query,feature_engineering,11
2026-05-18T09:11:40Z,feature_job_28,internal_db.health_record,feature_platform,age,transfer,feature_engineering,8
2026-05-18T09:47:50Z,service_bot_04,internal_db.customer_service,risk_engine,order_id,sync,risk_control,6
2026-05-18T10:53:03Z,export_job_11,internal_db.risk_control,analytics_service,device_id,transfer,customer_service,1
2026-05-18T09:20:46Z,risk_job_14,internal_db.order_info,reporting_service,product_id,sync,reporting,6
2026-05-18T09:26:36Z,risk_job_24,internal_db.device_log,risk_engine,location,sync,risk_control,2
2026-05-18T10:23:53Z,risk_job_11,internal_db.order_info,risk_engine,order_id,transfer,risk_control,11
2026-05-18T09:23:13Z,report_job_22,internal_db.risk_control,risk_engine,device_id,query,risk_control,3
2026-05-18T09:05:22Z,analyst_13,internal_db.user_profile,external_crm,email,query,customer_service,6
2026-05-18T09:03:16Z,sync_worker_29,internal_db.risk_control,analytics_service,amount,query,statistics,5
2026-05-18T10:35:40Z,service_bot_02,internal_db.marketing_profile,feature_platform,gender,query,feature_engineering,8
2026-05-18T10:42:12Z,partner_job_01,internal_db.payment_info,external_partner,email,sync,background_sync,6
2026-05-18T09:02:41Z,analyst_05,internal_db.order_info,reporting_service,order_id,query,reporting,3
2026-05-18T09:35:00Z,sync_worker_11,internal_db.risk_control,feature_platform,device_id,transfer,feature_engineering,8
2026-05-18T09:19:15Z,sync_worker_20,internal_db.marketing_profile,feature_platform,gender,sync,feature_engineering,5
2026-05-18T09:24:44Z,sync_worker_08,internal_db.marketing_profile,risk_engine,phone,sync,risk_control,10
2026-05-18T10:33:13Z,service_bot_20,internal_db.health_record,external_ad_platform,age,sync,business_integration,11
2026-05-18T09:04:12Z,sync_worker_10,internal_db.health_record,risk_engine,name,sync,risk_control,11
2026-05-18T09:31:51Z,service_bot_09,internal_db.device_log,recommendation_service,device_id,query,recommendation,5
2026-05-18T09:55:32Z,service_bot_08,internal_db.audit_log,recommendation_service,device_id,sync,recommendation,6
2026-05-18T09:20:32Z,report_job_17,internal_db.user_profile,data_warehouse,email,query,business_analysis,8
2026-05-18T10:16:46Z,service_bot_11,internal_db.user_profile,data_warehouse,email,transfer,business_analysis,7
2026-05-18T09:27:25Z,sync_worker_10,internal_db.location_trace,external_crm,phone,query,customer_service,7
2026-05-18T09:48:18Z,risk_job_30,internal_db.audit_log,data_warehouse,device_id,query,business_analysis,6
2026-05-18T10:43:15Z,partner_job_09,internal_db.location_trace,external_partner,email,transfer,background_sync,3
2026-05-18T09:25:12Z,sync_worker_09,internal_db.device_log,feature_platform,location,sync,feature_engineering,5
2026-05-18T09:09:55Z,risk_job_06,internal_db.user_profile,feature_platform,email,query,feature_engineering,5
2026-05-18T10:20:16Z,service_bot_03,internal_db.user_profile,external_crm,phone,sync,customer_service,2
2026-05-18T09:17:02Z,risk_job_22,internal_db.marketing_profile,recommendation_service,gender,query,recommendation,6
2026-05-18T10:48:37Z,partner_job_09,internal_db.payment_info,external_partner,salary,transfer,partner_sync,1
2026-05-18T10:41:30Z,shadow_worker_07,internal_db.order_info,external_payment_gateway,amount,sync,statistics,7
2026-05-18T10:56:05Z,partner_job_04,internal_db.audit_log,external_partner,address,transfer,unauthorized_export,8
2026-05-18T10:18:03Z,analyst_05,internal_db.marketing_profile,feature_platform,gender,query,feature_engineering,5
2026-05-18T10:08:57Z,feature_job_21,internal_db.marketing_profile,risk_engine,phone,sync,risk_control,7
2026-05-18T09:02:55Z,feature_job_09,internal_db.customer_service,fraud_detection_service,email,query,fraud_detection,1
2026-05-18T09:30:48Z,analyst_03,internal_db.payment_info,reporting_service,amount,transfer,reporting,2
2026-05-18T09:35:42Z,feature_job_16,internal_db.health_record,fraud_detection_service,name,query,fraud_detection,3
2026-05-18T09:48:39Z,risk_job_22,internal_db.user_profile,feature_platform,email,transfer,feature_engineering,7
